Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Label
0.200894,0120,4,00,00,00,00,00,00,00,00,0
0.201138,018f,8,29,20,00,00,45,00,00,00,0
0.201372,0260,8,20,00,30,ff,93,61,32,00,0
0.201605,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.201845,0370,8,20,00,80,ff,00,00,ec,00,0
0.202092,0382,8,fe,0f,00,00,00,00,00,00,0
0.202334,043f,8,50,60,ff,4b,94,09,00,00,0
0.202577,0440,8,f0,00,00,ff,98,09,00,00,0
0.20283,0517,8,00,00,00,00,00,00,00,00,0
0.203056,0545,8,17,00,8b,34,00,33,00,00,0
0.203303,059b,8,00,00,00,00,00,00,4c,00,0
0.204158,04b1,8,01,00,00,00,00,00,01,00,0
0.204394,0164,8,08,00,00,00,00,05,0d,00,0
0.205458,02b0,5,00,00,07,64,00,00,00,00,0
0.205676,0165,8,e8,7f,00,00,00,04,9c,00,0
0.208354,01f1,0,00,00,00,00,00,00,00,00,0
0.208604,01f1,8,00,00,00,00,00,00,00,00,0
0.209104,0153,8,80,10,ff,00,ff,a0,2e,00,0
0.209345,01f1,8,00,00,00,00,00,00,00,00,0
0.209583,0220,8,03,f9,03,0c,00,34,10,00,0
0.209875,0316,8,20,a6,0a,20,1a,00,7f,00,0
0.210112,018f,8,29,20,00,00,45,00,00,00,0
0.210354,0260,8,20,00,30,ff,93,61,05,00,0
0.210585,0080,8,17,a6,0a,20,1a,20,78,00,0
0.210828,0081,8,84,60,00,00,00,00,08,00,0
0.21106,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.211295,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.211537,0370,8,20,00,80,ff,00,00,a0,00,0
0.211772,043f,8,50,60,ff,4b,94,09,00,00,0
0.212014,0440,8,00,00,00,ff,94,09,00,00,0
0.212257,04f0,8,00,fa,00,00,ce,d2,04,00,0
0.212508,0510,8,00,00,00,00,00,00,00,00,0
0.212738,0545,8,17,00,8a,34,00,33,00,00,0
0.214103,04b0,8,00,00,00,00,00,00,00,00,0
0.214329,0164,8,08,00,00,00,00,06,0e,00,0
0.215408,02b0,5,00,00,07,55,00,00,00,00,0
0.215636,0165,8,f8,7f,00,00,00,05,8c,00,0
0.216953,0350,8,20,c4,79,7b,00,00,e3,00,0
0.218676,0220,0,00,00,00,00,00,00,00,00,0
0.218912,0220,8,03,f9,03,0c,00,34,10,00,0
0.219151,0153,8,80,10,ff,00,ff,b0,3e,00,0
0.219385,0220,8,03,f6,03,09,00,37,10,00,0
0.219713,04f2,8,00,c0,38,00,00,00,fd,00,0
0.219953,0370,8,20,00,80,ff,00,00,64,00,0
0.22019,0316,8,20,a6,0a,20,1a,00,7f,00,0
0.220421,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.220659,0080,8,17,a6,0a,20,1a,20,69,00,0
0.2209,0081,8,84,60,00,00,00,00,f9,00,0
0.221138,018f,8,29,20,00,00,45,00,00,00,0
0.221377,0260,8,20,00,30,ff,93,61,14,00,0
0.22161,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.221858,0382,8,fe,0f,00,00,00,00,04,00,0
0.222098,043f,8,50,60,ff,4b,90,09,00,00,0
0.222345,0440,8,50,00,00,ff,90,09,00,00,0
0.222577,0545,8,17,00,8a,34,00,33,00,00,0
0.22401,04b1,8,01,00,00,00,00,00,01,00,0
0.224232,0164,8,08,00,00,00,00,07,0f,00,0
0.225488,02b0,5,00,00,07,46,00,00,00,00,0
0.225714,0165,8,e8,7f,00,00,00,06,9f,00,0
0.228941,0153,8,80,10,ff,00,ff,c0,4e,00,0
0.229178,01f1,8,00,00,00,00,00,00,00,00,0
0.229415,0220,8,03,fc,03,09,00,3a,10,00,0
0.229501,02c0,0,00,00,00,00,00,00,00,00,0
0.229765,02c0,8,00,00,00,00,00,00,00,00,0
0.230013,0370,8,20,00,80,ff,00,00,28,00,0
0.230248,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.230482,0260,8,20,00,30,ff,93,61,23,00,0
0.23072,0080,8,17,a6,0a,20,1a,20,5a,00,0
0.230961,0081,8,84,60,00,00,00,00,ea,00,0
0.231201,018f,8,29,20,00,00,45,00,00,00,0
0.231434,0316,8,20,a6,0a,20,1a,00,7f,00,0
0.231665,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.231909,043f,8,50,60,ff,4b,90,09,00,00,0
0.232149,0440,8,a0,00,00,ff,94,09,00,00,0
0.232389,04f0,8,00,fc,00,00,ce,d2,04,00,0
0.23262,0545,8,17,00,8a,34,00,33,00,00,0
0.233941,04b0,8,00,00,00,00,00,00,00,00,0
0.234162,0164,8,08,00,00,00,00,08,00,00,0
0.235466,02b0,5,00,00,07,47,00,00,00,00,0
0.235675,0165,8,e8,7f,00,00,00,07,9e,00,0
0.235811,05f0,2,00,00,00,00,00,00,00,00,0
0.236952,0350,8,20,d4,79,7b,00,00,f3,00,0
0.237182,02c0,8,00,00,00,00,00,00,00,00,0
0.238894,0153,8,80,10,ff,00,ff,d0,5e,00,0
0.239092,0220,8,03,01,04,0c,00,3d,10,00,0
0.239385,04b0,0,00,00,00,00,00,00,00,00,0
0.239647,04b0,8,00,00,00,00,00,00,00,00,0
0.239886,0316,8,21,f8,0a,21,1a,00,7f,00,0
0.240122,0260,8,21,00,30,ff,93,5f,34,00,0
0.240352,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.24059,0080,8,17,f8,0a,21,1a,21,bb,00,0
0.240836,0081,8,84,60,00,00,00,00,db,00,0
0.241083,018f,8,29,21,00,00,45,00,00,00,0
0.241309,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.241549,0370,8,20,00,80,ff,00,00,ec,00,0
0.241801,0382,8,fe,0f,00,00,00,00,08,00,0
0.242035,043f,8,50,60,ff,4b,90,09,00,00,0
0.242281,0440,8,f0,00,00,ff,94,09,00,00,0
0.242531,04f2,8,00,c0,38,00,00,00,fe,00,0
0.242759,0545,8,17,00,8c,34,00,35,00,00,0
0.243851,04b1,8,01,00,00,00,00,00,01,00,0
0.24407,0164,8,08,00,00,00,00,09,01,00,0
0.245435,02b0,5,00,00,07,b8,00,00,00,00,0
0.245655,0165,8,e8,7f,00,00,00,08,91,00,0
0.2488,0153,8,80,10,ff,00,ff,e0,6e,00,0
0.249018,01f1,8,00,00,00,00,00,00,00,00,0
0.249263,0220,8,03,02,04,09,00,3f,10,00,0
0.249746,04f0,8,00,fe,00,00,ce,d2,04,00,0
0.249985,0370,8,20,00,80,ff,00,00,a0,00,0
0.250224,043f,8,50,60,ff,4b,94,09,00,00,0
0.250461,0110,8,3c,30,09,00,00,00,00,00,0
0.250707,018f,8,29,21,00,00,45,00,00,00,0
0.25094,0080,8,17,f8,0a,21,1a,21,ac,00,0
0.251183,0081,8,84,60,00,00,00,00,cc,00,0
0.25142,0260,8,21,00,30,ff,93,5f,07,00,0
0.251659,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.251897,0316,8,21,f8,0a,21,1a,00,7f,00,0
0.252124,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.252365,0440,8,00,00,00,ff,98,09,00,00,0
0.252454,04b1,0,00,00,00,00,00,00,00,00,0
0.25272,04b1,8,01,00,00,00,00,00,01,00,0
0.252944,0545,8,17,00,8c,34,00,35,00,00,0
0.253769,04b0,8,00,00,00,00,00,00,00,00,0
0.253992,0164,8,08,00,00,00,00,0a,02,00,0
0.255476,02b0,5,00,00,07,99,00,00,00,00,0
0.255696,0165,8,f8,7f,00,00,00,09,80,00,0
0.256987,0350,8,20,e4,79,7b,00,00,c3,00,0
0.258712,0153,8,80,10,ff,00,ff,00,8e,00,0
0.258926,0220,8,03,01,04,09,00,42,10,00,0
0.259412,0587,8,00,00,00,00,00,00,0a,00,0
0.259745,04f2,8,00,c0,38,00,00,00,ff,00,0
0.259972,0370,8,20,00,80,ff,00,00,64,00,0
0.260211,0316,8,21,fc,0a,21,1a,00,7f,00,0
0.260381,0050,4,82,00,00,00,00,00,00,00,0
0.260617,0080,8,17,fc,0a,21,1a,21,5d,00,0
0.260857,0081,8,84,60,00,00,00,00,bd,00,0
0.261111,018f,8,29,21,00,00,45,00,00,00,0
0.261341,0260,8,21,00,30,ff,93,5f,16,00,0
0.261575,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.261813,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.262055,0382,8,fe,0f,00,00,00,00,0c,00,0
0.262293,043f,8,50,60,ff,4b,98,09,00,00,0
0.262546,0440,8,50,00,00,ff,a0,09,00,00,0
0.262775,0545,8,17,00,8c,34,00,35,00,00,0
0.262861,05a0,0,00,00,00,00,00,00,00,00,0
0.263126,05a0,8,00,00,00,00,00,00,00,00,0
0.263673,04b1,8,01,00,00,00,00,00,01,00,0
0.263906,0164,8,08,00,00,00,00,0b,03,00,0
0.265111,00a0,8,76,a6,0a,00,26,00,02,00,0
0.265341,00a1,8,86,80,80,28,00,00,00,00,0
0.2656,0165,8,e8,7f,00,00,00,0a,93,00,0
0.265753,02b0,5,00,00,07,9a,00,00,00,00,0
0.268635,0153,8,80,10,ff,00,ff,10,9e,00,0
0.268854,01f1,8,00,00,00,00,00,00,00,00,0
0.269091,0220,8,03,04,04,0c,00,42,10,00,0
0.269807,04f0,8,00,00,00,00,ce,d2,04,00,0
0.270026,0316,8,21,fc,0a,21,1a,00,7f,00,0
0.270245,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.270495,0018,8,00,01,70,01,00,20,10,00,0
0.270734,0080,8,17,fc,0a,21,1a,21,4e,00,0
0.270975,0081,8,84,60,00,00,00,00,ae,00,0
0.271219,018f,8,29,21,00,00,45,00,00,00,0
0.271456,0260,8,21,00,30,ff,93,5f,25,00,0
0.271692,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.271936,0370,8,20,00,80,ff,00,00,28,00,0
0.272177,043f,8,50,60,ff,4b,9c,09,00,00,0
0.272418,0440,8,a0,00,00,ff,a0,09,00,00,0
0.272648,0545,8,0f,00,8c,34,00,35,00,00,0
0.272738,05a2,0,00,00,00,00,00,00,00,00,0
0.272914,05a2,4,00,a5,01,00,00,00,00,00,0
0.273613,04b0,8,00,00,00,00,00,00,00,00,0
0.273829,0164,8,08,00,00,00,00,0c,04,00,0
0.275476,02b0,5,00,00,07,bb,00,00,00,00,0
0.275696,0165,8,f8,7f,00,00,00,0b,82,00,0
0.276958,0350,8,20,f4,79,7b,00,00,d3,00,0
0.278552,0153,8,80,10,ff,00,ff,20,ae,00,0
0.278762,0220,8,03,04,04,09,00,42,10,00,0
0.279717,04f2,8,00,c0,38,00,00,00,80,00,0
0.279931,0370,8,20,00,80,ff,00,00,ec,00,0
0.280169,043f,8,50,60,ff,4b,9c,09,00,00,0
0.280431,0440,8,f0,00,00,ff,a0,09,00,00,0
0.280645,0316,8,20,fc,0a,21,1a,00,7f,00,0
0.280879,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.280965,0153,0,00,00,00,00,00,00,00,00,0
0.281218,0080,8,17,fc,0a,20,1a,21,4f,00,0
0.281461,0081,8,84,60,00,00,00,00,9f,00,0
0.281697,0153,8,80,10,ff,00,ff,20,ae,00,0
0.281944,018f,8,29,21,00,00,45,00,00,00,0
0.282181,0260,8,21,00,30,ff,93,61,31,00,0
0.282409,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.28266,0382,8,fe,0f,00,00,00,00,00,00,0
0.282898,0545,8,0f,00,8b,30,00,34,00,00,0
0.283511,04b1,8,01,00,00,00,00,00,01,00,0
0.283741,0164,8,08,00,00,00,00,0d,05,00,0
0.285477,02b0,5,00,00,07,ec,00,00,00,00,0
0.285688,0165,8,e8,7f,00,00,00,0c,95,00,0
0.28847,0153,8,80,10,ff,00,ff,30,be,00,0
0.288692,01f1,8,00,00,00,00,00,00,00,00,0
0.288929,0220,8,03,fe,03,0c,00,42,10,00,0
0.289889,043f,8,50,60,ff,4b,9c,09,00,00,0
0.290104,0316,8,20,b2,0a,20,1a,00,7f,00,0
0.290344,018f,8,29,20,00,00,45,00,00,00,0
0.290589,0080,8,17,b2,0a,20,1a,20,20,00,0
0.290834,0081,8,84,60,00,00,00,00,80,00,0
0.291058,0260,8,20,00,30,ff,93,61,05,00,0
0.291296,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.291381,0164,0,00,00,00,00,00,00,00,00,0
0.29164,0164,8,08,00,00,00,00,0d,05,00,0
0.291876,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.29212,0370,8,20,00,80,ff,00,00,a0,00,0
0.292372,0440,8,00,00,00,ff,a0,09,00,00,0
0.292605,04f0,8,00,02,00,00,ce,d2,04,00,0
0.292843,0545,8,0f,00,8b,30,00,30,00,00,0
0.293094,04f1,8,16,00,00,00,00,00,00,00,0
0.293352,0690,8,00,01,20,a0,00,34,08,00,0
0.293602,04b0,8,00,00,00,00,00,00,00,00,0
0.293852,0164,8,08,00,00,00,00,0e,06,00,0
0.295452,05e4,3,02,00,00,00,00,00,00,00,0
0.29566,0165,8,e8,7f,00,00,00,0d,94,00,0
0.295842,02b0,5,00,00,07,dd,00,00,00,00,0
0.29696,0350,8,20,04,79,7b,00,00,23,00,0
0.298389,0153,8,80,10,ff,00,ff,40,ce,00,0
0.298598,0220,8,03,f7,03,09,00,42,10,00,0
0.299727,04f2,8,00,d0,38,00,00,00,81,00,0
0.299945,043f,8,50,60,ff,4b,9c,09,00,00,0
0.30018,0370,8,20,00,80,ff,00,00,64,00,0
0.300412,0316,8,20,a0,0a,20,1a,00,7f,00,0
0.300662,0034,8,00,00,00,00,00,00,00,00,0
0.300902,0080,8,17,a0,0a,20,1a,20,41,00,0
0.301147,0081,8,84,60,00,00,00,00,71,00,0
0.301387,018f,8,29,20,00,00,45,00,00,00,0
0.301622,0260,8,20,00,30,ff,93,61,14,00,0
0.301708,01f1,0,00,00,00,00,00,00,00,00,0
0.301971,01f1,8,00,00,00,00,00,00,00,00,0
0.302206,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.302447,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.302691,0382,8,fe,0f,00,00,00,00,04,00,0
0.302933,0440,8,50,00,00,ff,9c,09,00,00,0
0.303172,0545,8,0f,00,8a,32,00,32,00,00,0
0.303416,04b1,8,01,00,00,00,00,00,01,00,0
0.303664,0164,8,08,00,00,00,00,0f,07,00,0
0.303918,059b,8,00,00,00,00,00,00,00,00,0
0.305399,02b0,5,00,00,07,ce,00,00,00,00,0
0.305641,0165,8,e8,7f,00,00,00,0e,97,00,0
0.308304,0153,8,80,10,ff,00,ff,50,de,00,0
0.308526,01f1,8,00,00,00,00,00,00,00,00,0
0.308764,0220,8,03,f7,03,09,00,42,10,00,0
0.309737,04f0,8,00,04,00,00,ce,d2,04,00,0
0.309959,0370,8,20,00,80,ff,00,00,28,00,0
0.310196,0316,8,20,a0,0a,20,1a,00,7f,00,0
0.310432,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.310666,0080,8,17,a0,0a,20,1a,20,32,00,0
0.310905,0081,8,84,60,00,00,00,00,62,00,0
0.31115,018f,8,29,20,00,00,45,00,00,00,0
0.311379,0260,8,20,00,30,ff,93,61,23,00,0
0.311619,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.311861,043f,8,50,60,ff,4b,98,09,00,00,0
0.312097,0440,8,a0,00,00,ff,98,09,00,00,0
0.312182,0220,0,00,00,00,00,00,00,00,00,0
0.312434,0220,8,03,f7,03,09,00,42,10,00,0
0.312691,0510,8,00,00,00,00,00,00,00,00,0
0.312918,0545,8,0f,00,8a,31,00,31,00,00,0
0.313257,04b0,8,00,00,00,00,00,00,00,00,0
0.313504,0164,8,08,00,00,00,00,00,08,00,0
0.315497,02b0,5,00,00,07,ff,00,00,00,00,0
0.315705,0165,8,e8,7f,00,00,00,0f,96,00,0
0.317052,0350,8,20,14,79,7b,00,00,33,00,0
0.318221,0153,8,80,10,ff,00,ff,60,ee,00,0
0.318435,0220,8,03,fd,03,09,00,42,10,00,0
0.319711,04f2,8,00,d0,38,00,00,00,82,00,0
0.319922,0316,8,20,a0,0a,20,1a,00,7f,00,0
0.320165,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.320395,0080,8,17,a0,0a,20,1a,20,23,00,0
0.320638,0081,8,84,60,00,00,00,00,53,00,0
0.320877,018f,8,29,20,00,00,45,00,00,00,0
0.321115,0260,8,20,00,30,ff,93,61,32,00,0
0.321343,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.321605,0370,8,20,00,80,ff,00,00,ec,00,0
0.321829,0382,8,fe,0f,00,00,00,00,08,00,0
0.322069,043f,8,50,60,ff,4b,98,09,00,00,0
0.322316,0440,8,f0,00,00,ff,98,09,00,00,0
0.322547,0545,8,0f,00,8a,31,00,31,00,00,0
0.322634,02c0,0,00,00,00,00,00,00,00,00,0
0.3229,02c0,8,00,00,00,00,00,00,00,00,0
0.323164,04b1,8,01,00,00,00,00,00,01,00,0
0.32341,0164,8,08,00,00,00,00,01,09,00,0
0.325395,02b0,5,00,00,07,00,00,00,00,00,0
0.325657,0165,8,e8,7f,00,00,00,00,99,00,0
0.328134,0153,8,80,10,ff,00,ff,70,fe,00,0
0.328356,01f1,8,00,00,00,00,00,00,00,00,0
0.328592,0220,8,03,00,04,09,00,42,10,00,0
0.329737,04f0,8,00,06,00,00,ce,d2,04,00,0
0.329941,0316,8,21,d4,0a,21,1a,00,7f,00,0
0.330174,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.33041,0080,8,17,d4,0a,21,1a,21,84,00,0
0.33066,0081,8,84,60,00,00,00,00,44,00,0
0.330902,018f,8,29,21,00,00,45,00,00,00,0
0.331129,0260,8,21,00,30,ff,93,61,04,00,0
0.331375,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.331614,0370,8,20,00,80,ff,00,00,a0,00,0
0.331853,043f,8,50,60,ff,4b,98,09,00,00,0
0.332098,0440,8,00,00,00,ff,98,09,00,00,0
0.332327,0545,8,0f,00,8b,3a,00,3a,00,00,0
0.3328,04b0,0,00,00,00,00,00,00,00,00,0
0.333055,04b0,8,00,00,00,00,00,00,00,00,0
0.333302,04b0,8,00,00,00,00,00,00,00,00,0
0.333553,0164,8,08,00,00,00,00,02,0a,00,0
0.335452,02b0,5,00,00,07,21,00,00,00,00,0
0.33566,0165,8,e8,7f,00,00,00,01,98,00,0
0.33696,02c0,8,00,00,00,00,00,00,00,00,0
0.337166,0350,8,20,24,79,7b,00,00,03,00,0
0.338057,0153,8,80,10,ff,00,ff,80,0e,00,0
0.338272,0220,8,03,00,04,0c,00,42,10,00,0
0.339897,043f,8,50,60,ff,4b,98,09,00,00,0
0.340107,0316,8,21,e6,0a,21,1a,00,7f,00,0
0.340337,0260,8,21,00,30,ff,93,61,13,00,0
0.340584,018f,8,29,21,00,00,45,00,00,00,0
0.340823,0080,8,17,e6,0a,21,1a,21,45,00,0
0.341061,0081,8,84,60,00,00,00,00,35,00,0
0.341295,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.341531,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.34177,0370,8,20,00,80,ff,00,00,64,00,0
0.34202,0382,8,fe,0f,00,00,00,00,0c,00,0
0.342265,0440,8,50,00,00,ff,98,09,00,00,0
0.342508,04f2,8,00,d0,38,00,00,00,83,00,0
0.342747,0545,8,0f,00,8c,3b,00,3b,00,00,0
0.342995,04b1,8,01,00,00,00,00,00,01,00,0
0.343244,0164,8,08,00,00,00,00,03,0b,00,0
0.343331,04b1,0,00,00,00,00,00,00,00,00,0
0.34359,04b1,8,01,00,00,00,00,00,01,00,0
0.345445,02b0,5,00,00,07,72,00,00,00,00,0
0.345664,0165,8,f8,7f,00,00,00,02,8b,00,0
0.347968,0153,8,80,10,ff,00,ff,90,1e,00,0
0.348189,01f1,8,00,00,00,00,00,00,00,00,0
0.348427,0220,8,03,03,04,0c,00,42,10,00,0
0.349642,04f0,8,00,08,00,00,ce,d2,04,00,0
0.349873,043f,8,50,60,ff,4b,98,09,00,00,0
0.350103,0316,8,21,e6,0a,21,1a,00,7f,00,0
0.350339,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.350576,0080,8,17,e6,0a,21,1a,21,36,00,0
0.350813,0081,8,84,60,00,00,00,00,26,00,0
0.351056,0110,8,3c,30,09,00,00,00,00,00,0
0.351298,018f,8,29,21,00,00,45,00,00,00,0
0.351529,0260,8,21,00,30,ff,93,61,22,00,0
0.351766,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.352014,0370,8,20,00,80,ff,00,00,28,00,0
0.352254,0440,8,a0,00,00,ff,98,09,00,00,0
0.352485,0545,8,0f,00,8d,3b,00,3b,00,00,0
0.352934,04b0,8,00,00,00,00,00,00,00,00,0
0.353182,0164,8,08,00,00,00,00,04,0c,00,0
0.353577,05a0,0,00,00,00,00,00,00,00,00,0
0.353837,05a0,8,00,00,00,00,00,00,00,00,0
0.355412,02b0,5,00,00,07,03,00,00,00,00,0
0.355655,0165,8,e8,7f,00,00,00,03,9a,00,0
0.35696,0350,8,20,34,79,7b,00,00,13,00,0
0.357882,0153,8,80,10,ff,00,ff,a0,2e,00,0
0.358103,0220,8,03,07,04,09,00,40,10,00,0
0.359413,0587,8,00,00,00,00,00,00,0b,00,0
0.359692,04f2,8,00,d0,38,00,00,00,84,00,0
0.359927,0316,8,21,e6,0a,21,1a,00,7f,00,0
0.360161,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.360392,0080,8,17,e6,0a,21,1a,21,27,00,0
0.360636,0081,8,84,60,00,00,00,00,17,00,0
0.360882,018f,8,29,21,00,00,45,00,00,00,0
0.361117,0260,8,21,00,30,ff,93,61,31,00,0
0.361347,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.361586,0370,8,20,00,80,ff,00,00,ec,00,0
0.361833,0382,8,fe,0f,00,00,00,00,00,00,0
0.362074,043f,8,50,60,ff,4b,98,09,00,00,0
0.36232,0440,8,f0,00,00,ff,9c,09,00,00,0
0.362552,0545,8,0f,00,8d,3a,00,3a,00,00,0
0.362833,04b1,8,01,00,00,00,00,00,01,00,0
0.363082,0164,8,08,00,00,00,00,05,0d,00,0
0.363914,00a0,8,76,a6,0a,00,26,00,02,00,0
0.364143,00a1,8,86,80,80,28,00,00,00,00,0
0.364229,05a2,0,00,00,00,00,00,00,00,00,0
0.364403,05a2,4,00,a5,01,00,00,00,00,00,0
0.365434,02b0,5,00,00,07,44,00,00,00,00,0
0.365653,0165,8,e8,7f,00,00,00,04,9d,00,0
0.36782,0153,8,80,10,ff,00,ff,b0,3e,00,0
0.368039,01f1,8,00,00,00,00,00,00,00,00,0
0.368272,0220,8,03,05,04,09,00,3d,10,00,0
0.369721,04f0,8,00,0a,00,00,ce,d2,04,00,0
0.369934,0370,8,20,00,80,ff,00,00,a0,00,0
0.370174,043f,8,50,60,ff,4b,98,09,00,00,0
0.370416,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.370655,0260,8,21,00,30,ff,93,63,02,00,0
0.370888,0080,8,17,a6,0a,21,1a,21,58,00,0
0.371127,0081,8,84,60,00,00,00,00,08,00,0
0.371373,018f,8,29,21,00,00,45,00,00,00,0
0.371602,0316,8,21,a6,0a,21,1a,00,7f,00,0
0.371836,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.372086,0440,8,00,00,00,ff,98,09,00,00,0
0.372313,0545,8,10,00,8c,37,00,37,00,00,0
0.372768,04b0,8,00,00,00,00,00,00,00,00,0
0.373009,0164,8,08,00,00,00,00,06,0e,00,0
0.374182,0153,0,00,00,00,00,00,00,00,00,0
0.374422,0153,8,80,10,ff,00,ff,b0,3e,00,0
0.375448,02b0,5,00,00,07,75,00,00,00,00,0
0.375662,0165,8,e8,7f,00,00,00,05,9c,00,0
0.377031,0350,8,20,44,79,7b,00,00,63,00,0
0.377722,0153,8,80,10,ff,00,ff,c0,4e,00,0
0.377938,0220,8,03,fd,03,09,00,3a,10,00,0
0.379677,04f2,8,00,d0,38,00,00,00,85,00,0
0.379893,043f,8,50,60,ff,4b,94,09,00,00,0
0.380126,0316,8,21,a6,0a,21,1a,00,7f,00,0
0.380377,018f,8,29,21,00,00,45,00,00,00,0
0.38061,0080,8,17,a6,0a,21,1a,21,49,00,0
0.380852,0081,8,84,60,00,00,00,00,f9,00,0
0.381083,0260,8,21,00,30,ff,93,63,11,00,0
0.381316,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.381545,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.381787,0370,8,20,00,80,ff,00,00,64,00,0
0.382033,0382,8,fe,0f,00,00,00,00,04,00,0
0.382277,0440,8,50,00,00,ff,94,09,00,00,0
0.382511,0545,8,10,00,89,37,00,37,00,00,0
0.382756,04b1,8,01,00,00,00,00,00,01,00,0
0.38301,0164,8,08,00,00,00,00,07,0f,00,0
0.384474,0164,0,00,00,00,00,00,00,00,00,0
0.384726,0164,8,08,00,00,00,00,07,0f,00,0
0.385463,02b0,5,00,00,07,66,00,00,00,00,0
0.385679,0165,8,d8,7f,00,00,00,06,af,00,0
0.387645,0153,8,80,10,ff,00,ff,d0,5e,00,0
0.387865,01f1,8,00,00,00,00,00,00,00,00,0
0.388098,0220,8,03,f7,03,0c,00,39,10,00,0
0.389883,043f,8,50,60,ff,4b,94,09,00,00,0
0.39009,0316,8,21,90,0a,21,1a,00,7f,00,0
0.390322,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.390562,0080,8,17,90,0a,21,1a,21,aa,00,0
0.390797,0081,8,84,60,00,00,00,00,ea,00,0
0.391042,018f,8,29,21,00,00,45,00,00,00,0
0.39128,0260,8,21,00,30,ff,93,63,20,00,0
0.391513,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.391755,0370,8,20,00,80,ff,00,00,28,00,0
0.391999,0440,8,a0,00,00,ff,94,09,00,00,0
0.392244,04f0,8,00,0c,00,00,ce,d2,04,00,0
0.392478,0545,8,10,00,8b,38,00,38,00,00,0
0.392727,04b0,8,00,00,00,00,00,00,00,00,0
0.392975,0164,8,08,00,00,00,00,08,00,00,0
0.393219,04f1,8,16,00,00,00,00,00,00,00,0
0.393489,051a,8,03,00,00,00,00,00,00,00,0
0.393754,0690,8,00,01,20,a0,00,38,08,00,0
0.394752,01f1,0,00,00,00,00,00,00,00,00,0
0.395002,01f1,8,00,00,00,00,00,00,00,00,0
0.395454,05e4,3,02,00,00,00,00,00,00,00,0
0.395684,0165,8,e8,7f,00,00,00,07,9e,00,0
0.395864,02b0,5,00,00,07,77,00,00,00,00,0
0.396964,0350,8,20,54,79,7b,00,00,73,00,0
0.397564,0153,8,80,10,ff,00,ff,e0,6e,00,0
0.397786,0220,8,03,f9,03,09,00,39,10,00,0
0.399751,04f2,8,00,e0,38,00,00,00,86,00,0
0.39995,0316,8,21,90,0a,21,1a,00,7f,00,0
0.400184,0329,8,a7,7f,8c,11,2f,00,10,00,0
0.40043,018f,8,29,21,00,00,45,00,00,00,0
0.400663,0080,8,17,90,0a,21,1a,21,9b,00,0
0.400911,0081,8,84,60,00,00,00,00,db,00,0
0.401076,0120,4,00,00,00,00,00,00,00,00,0
0.401311,0260,8,21,00,30,ff,93,63,3f,00,0
0.401543,02a0,8,00,60,9d,db,0c,ba,02,00,0
0.401783,0370,8,20,00,80,ff,00,00,ec,00,0
0.402033,0382,8,fe,0f,00,00,00,00,08,00,0
0.402272,043f,8,50,60,ff,4b,90,09,00,00,0
0.402518,0440,8,f0,00,00,ff,90,09,00,00,0
0.40277,04b1,8,01,00,00,00,00,00,01,00,0
0.403017,0164,8,08,00,00,00,00,09,01,00,0
0.40326,0517,8,00,00,00,00,00,00,00,00,0
0.403498,0545,8,10,00,8a,38,00,38,00,00,0
