Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Label,data_unique_bytes,data_sum,data_mean,data_std,data_max,data_min,data_range,time_diff,ID_count_10,Data0_bitcount,Data1_bitcount,Data2_bitcount,Data3_bitcount,Data4_bitcount,Data5_bitcount,Data6_bitcount,Data7_bitcount,ID_dec,Data0_norm,Data1_norm,Data2_norm,Data3_norm,Data4_norm,Data5_norm,Data6_norm,Data7_norm
0.050375,0080,8,23,158,10,32,26,33,248,0,0,8,530,66.25,88.45781884200919,248,0,248,0.0002390000000000031,6.0,4,5,2,1,3,2,5,0,128,0.04339622641509434,0.2981132075471698,0.018867924528301886,0.06037735849056604,0.04905660377358491,0.062264150943396226,0.4679245283018868,0.0
0.050616,0081,8,132,96,0,0,0,0,8,0,0,4,236,29.5,53.106362276903454,132,0,132,0.00024099999999999816,6.0,2,2,0,0,0,0,1,0,129,0.559322033898305,0.4067796610169492,0.0,0.0,0.0,0.0,0.03389830508474576,0.0
0.050856,0110,8,60,48,9,0,0,0,0,0,0,4,117,14.625,24.709382255098394,60,0,60,0.00023999999999999716,1.0,4,2,2,0,0,0,0,0,272,0.5128205128205128,0.41025641025641024,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
0.051096,0153,8,128,16,255,0,255,144,30,0,0,6,828,103.5,108.64621484432857,255,0,255,0.0002400000000000041,7.0,1,1,8,0,8,2,4,0,339,0.15458937198067632,0.01932367149758454,0.3079710144927536,0.0,0.3079710144927536,0.17391304347826086,0.036231884057971016,0.0
0.05134,018f,8,41,33,0,0,69,0,0,0,0,4,143,17.875,26.658890235180994,69,0,69,0.00024399999999999422,6.0,3,2,0,0,3,0,0,0,399,0.2867132867132867,0.23076923076923078,0.0,0.0,0.4825174825174825,0.0,0.0,0.0
0.051831,0220,8,3,246,3,9,0,60,16,0,0,6,337,42.125,84.74741883974993,246,0,246,0.0004910000000000053,7.0,2,6,2,2,0,4,1,0,544,0.008902077151335312,0.7299703264094956,0.008902077151335312,0.026706231454005934,0.0,0.17804154302670624,0.04747774480712166,0.0
0.052069,0260,8,33,0,48,255,147,97,4,0,0,7,584,73.0,90.0951877579644,255,0,255,0.00023799999999999516,6.0,2,0,2,8,4,3,1,0,608,0.05650684931506849,0.0,0.0821917808219178,0.4366438356164384,0.2517123287671233,0.1660958904109589,0.00684931506849315,0.0
0.052301,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.00023200000000000304,6.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
0.052543,0370,8,32,0,128,255,0,0,160,0,0,5,575,71.875,97.61796892551523,255,0,255,0.00024199999999999916,6.0,1,0,1,8,0,0,2,0,880,0.05565217391304348,0.0,0.22260869565217392,0.4434782608695652,0.0,0.0,0.2782608695652174,0.0
0.052781,043f,8,80,96,255,75,148,9,0,0,0,7,663,82.875,87.26386504651936,255,0,255,0.0002380000000000021,6.0,2,2,8,4,3,2,0,0,1087,0.12066365007541478,0.14479638009049775,0.38461538461538464,0.11312217194570136,0.22322775263951736,0.013574660633484163,0.0,0.0
0.053027,0440,8,0,0,0,255,148,9,0,0,0,4,412,51.5,96.94770313347884,255,0,255,0.0002459999999999962,6.0,0,0,0,8,3,2,0,0,1088,0.0,0.0,0.0,0.6189320388349514,0.3592233009708738,0.021844660194174758,0.0,0.0
0.053268,0545,8,16,0,137,51,0,52,0,0,0,5,256,32.0,48.014878646400554,137,0,137,0.0002410000000000051,6.0,1,0,3,4,0,3,0,0,1349,0.0625,0.0,0.53515625,0.19921875,0.0,0.203125,0.0,0.0
0.055623,0164,8,8,0,0,0,0,6,14,0,0,4,28,3.5,5.31843156256751,14,0,14,0.002354999999999996,7.0,1,0,0,0,0,2,3,0,356,0.2857142857142857,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.0
0.055858,0165,8,248,127,0,0,0,5,141,0,0,5,521,65.125,95.32566361089307,248,0,248,0.0002349999999999991,6.0,5,7,0,0,0,2,4,0,357,0.4760076775431862,0.2437619961612284,0.0,0.0,0.0,0.009596928982725527,0.2706333973128599,0.0
0.056044,02b0,5,0,0,7,101,0,0,0,0,0,3,108,13.5,35.4400902933387,101,0,101,0.00018599999999999867,6.0,0,0,3,4,0,0,0,0,688,0.0,0.0,0.06481481481481481,0.9351851851851852,0.0,0.0,0.0,0.0
0.056951,0350,8,32,68,121,123,0,0,99,0,0,6,443,55.375,54.36368929980483,123,0,123,0.000907000000000005,3.0,1,2,5,6,0,0,4,0,848,0.07223476297968397,0.15349887133182843,0.27313769751693,0.27765237020316025,0.0,0.0,0.2234762979683973,0.0
0.059412,0587,8,0,0,0,0,0,0,8,0,0,2,8,1.0,2.8284271247461903,8,0,8,0.002460999999999998,1.0,0,0,0,0,0,0,1,0,1415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.059728,04f2,8,0,160,56,0,0,0,245,0,0,4,461,57.625,94.26094100951889,245,0,245,0.0003160000000000038,3.0,0,2,3,0,0,0,6,0,1266,0.0,0.3470715835140998,0.12147505422993492,0.0,0.0,0.0,0.5314533622559653,0.0
0.059964,0370,8,32,0,128,255,0,0,100,0,0,5,515,64.375,92.02474434318506,255,0,255,0.0002360000000000001,7.0,1,0,1,8,0,0,3,0,880,0.062135922330097085,0.0,0.24854368932038834,0.49514563106796117,0.0,0.0,0.1941747572815534,0.0
0.060196,0316,8,32,158,10,33,26,0,127,0,0,7,386,48.25,60.18720794321664,158,0,158,0.0002319999999999961,7.0,1,5,2,2,3,0,7,0,790,0.08290155440414508,0.40932642487046633,0.025906735751295335,0.08549222797927461,0.06735751295336788,0.0,0.3290155440414508,0.0
0.060433,0153,8,128,16,255,0,255,160,46,0,0,6,860,107.5,108.20351195779183,255,0,255,0.0002370000000000011,8.0,1,1,8,0,8,2,4,0,339,0.14883720930232558,0.018604651162790697,0.29651162790697677,0.0,0.29651162790697677,0.18604651162790697,0.053488372093023255,0.0
0.060608,0050,4,130,0,0,0,0,0,0,0,0,2,130,16.25,45.96194077712559,130,0,130,0.00017500000000000154,1.0,2,0,0,0,0,0,0,0,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.060843,0080,8,23,158,10,32,26,33,233,0,0,8,515,64.375,84.10696845599146,233,0,233,0.0002349999999999991,7.0,4,5,2,1,3,2,5,0,128,0.04466019417475728,0.3067961165048544,0.019417475728155338,0.062135922330097085,0.05048543689320388,0.06407766990291262,0.4524271844660194,0.0
0.061097,0081,8,132,96,0,0,0,0,249,0,0,4,477,59.625,92.73608867564528,249,0,249,0.0002539999999999973,7.0,2,2,0,0,0,0,6,0,129,0.27672955974842767,0.20125786163522014,0.0,0.0,0.0,0.0,0.5220125786163522,0.0
0.061329,018f,8,41,33,0,0,69,0,0,0,0,4,143,17.875,26.658890235180994,69,0,69,0.00023200000000000304,7.0,3,2,0,0,3,0,0,0,399,0.2867132867132867,0.23076923076923078,0.0,0.0,0.4825174825174825,0.0,0.0,0.0
0.061568,0220,8,3,255,3,12,0,59,16,0,0,6,348,43.5,87.65679828578206,255,0,255,0.00023899999999999616,8.0,2,8,2,2,0,5,1,0,544,0.008620689655172414,0.7327586206896551,0.008620689655172414,0.034482758620689655,0.0,0.16954022988505746,0.04597701149425287,0.0
0.061799,0260,8,33,0,48,255,147,97,19,0,0,7,599,74.875,88.59770635534856,255,0,255,0.00023100000000000204,7.0,2,0,2,8,4,3,3,0,608,0.05509181969949917,0.0,0.08013355592654424,0.4257095158597663,0.24540901502504173,0.16193656093489148,0.03171953255425709,0.0
0.062034,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.0002349999999999991,7.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
0.062272,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.0002380000000000021,7.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
0.062518,0382,8,254,15,0,0,0,0,4,0,0,4,273,34.125,88.99508413390033,254,0,254,0.00024600000000000316,4.0,7,4,0,0,0,0,1,0,898,0.9304029304029304,0.054945054945054944,0.0,0.0,0.0,0.0,0.014652014652014652,0.0
0.06276,043f,8,80,96,255,75,144,9,0,0,0,7,659,82.375,86.847876032915,255,0,255,0.00024199999999999222,7.0,2,2,8,4,2,2,0,0,1087,0.12139605462822459,0.1456752655538695,0.38694992412746587,0.11380880121396054,0.21851289833080426,0.013657056145675266,0.0,0.0
0.063005,0440,8,80,0,0,255,144,9,0,0,0,5,488,61.0,94.47146205525318,255,0,255,0.0002450000000000091,7.0,2,0,0,8,2,2,0,0,1088,0.16393442622950818,0.0,0.0,0.5225409836065574,0.29508196721311475,0.018442622950819672,0.0,0.0
0.063239,0545,8,16,0,137,50,0,51,0,0,0,5,254,31.75,47.900939447989956,137,0,137,0.0002339999999999981,7.0,1,0,3,3,0,4,0,0,1349,0.06299212598425197,0.0,0.5393700787401575,0.1968503937007874,0.0,0.20078740157480315,0.0,0.0
0.063998,04b1,8,1,0,0,0,0,0,1,0,0,2,2,0.25,0.4629100498862757,1,0,1,0.0007589999999999958,4.0,1,0,0,0,0,0,1,0,1201,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.065284,04b1,8,1,0,0,0,0,0,1,0,0,2,2,0.25,0.4629100498862757,1,0,1,0.0012859999999999955,5.0,1,0,0,0,0,0,1,0,1201,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.065532,0164,8,8,0,0,0,0,7,15,0,0,4,30,3.75,5.67576300723398,15,0,15,0.0002480000000000121,8.0,1,0,0,0,0,3,4,0,356,0.26666666666666666,0.0,0.0,0.0,0.0,0.23333333333333334,0.5,0.0
0.065771,0165,8,232,127,0,0,0,6,158,0,0,5,523,65.375,93.16795509799954,232,0,232,0.00023899999999998922,7.0,4,7,0,0,0,2,5,0,357,0.4435946462715105,0.24282982791587,0.0,0.0,0.0,0.011472275334608031,0.30210325047801145,0.0
0.065956,02b0,5,0,0,7,86,0,0,0,0,0,3,93,11.625,30.15169978624754,86,0,86,0.0001850000000000046,7.0,0,0,3,4,0,0,0,0,688,0.0,0.0,0.07526881720430108,0.9247311827956989,0.0,0.0,0.0,0.0
0.066195,00a0,8,117,156,10,0,37,0,2,0,0,6,322,40.25,61.571677162242615,156,0,156,0.0002390000000000031,1.0,5,4,2,0,3,0,1,0,160,0.36335403726708076,0.484472049689441,0.031055900621118012,0.0,0.11490683229813664,0.0,0.006211180124223602,0.0
0.066434,00a1,8,134,128,128,39,0,0,0,0,0,4,429,53.625,64.63068156843157,134,0,134,0.0002390000000000031,1.0,3,1,1,4,0,0,0,0,161,0.3123543123543124,0.29836829836829837,0.29836829836829837,0.09090909090909091,0.0,0.0,0.0,0.0
0.069769,04f0,8,0,236,0,0,206,210,4,0,0,5,656,82.0,112.41250565916334,236,0,236,0.0033349999999999907,4.0,0,5,0,0,5,4,1,0,1264,0.0,0.3597560975609756,0.0,0.0,0.31402439024390244,0.3201219512195122,0.006097560975609756,0.0
0.069936,0370,8,32,0,128,255,0,0,40,0,0,5,455,56.875,91.14734930712075,255,0,255,0.00016700000000000048,8.0,1,0,1,8,0,0,2,0,880,0.07032967032967033,0.0,0.2813186813186813,0.5604395604395604,0.0,0.0,0.08791208791208792,0.0
0.070176,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.0002400000000000041,8.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
0.070427,0153,8,128,16,255,0,255,176,62,0,0,6,892,111.5,108.26686605658394,255,0,255,0.0002510000000000012,9.0,1,1,8,0,8,3,5,0,339,0.14349775784753363,0.017937219730941704,0.2858744394618834,0.0,0.2858744394618834,0.19730941704035873,0.06950672645739911,0.0
0.070676,0018,8,0,1,112,1,0,32,16,0,0,5,162,20.25,38.8136573901507,112,0,112,0.0002489999999999992,1.0,0,1,3,1,0,1,1,0,24,0.0,0.006172839506172839,0.691358024691358,0.006172839506172839,0.0,0.19753086419753085,0.09876543209876543,0.0
0.070908,0080,8,23,206,10,34,26,34,122,0,0,7,455,56.875,70.77012586032127,206,0,206,0.0002319999999999961,8.0,4,5,2,2,3,2,5,0,128,0.05054945054945055,0.45274725274725275,0.02197802197802198,0.07472527472527472,0.05714285714285714,0.07472527472527472,0.2681318681318681,0.0
0.071153,0081,8,132,96,0,0,0,0,234,0,0,4,462,57.75,88.41097216974825,234,0,234,0.0002449999999999952,8.0,2,2,0,0,0,0,5,0,129,0.2857142857142857,0.2077922077922078,0.0,0.0,0.0,0.0,0.5064935064935064,0.0
0.071384,018f,8,41,34,0,0,69,0,0,0,0,4,144,18.0,26.742155057939087,69,0,69,0.00023100000000000898,8.0,3,2,0,0,3,0,0,0,399,0.2847222222222222,0.2361111111111111,0.0,0.0,0.4791666666666667,0.0,0.0,0.0
0.071874,0220,8,3,3,4,9,0,59,16,0,0,6,94,11.75,19.81161275615895,59,0,59,0.0004899999999999904,9.0,2,2,1,2,0,5,1,0,544,0.031914893617021274,0.031914893617021274,0.0425531914893617,0.09574468085106383,0.0,0.6276595744680851,0.1702127659574468,0.0
0.072103,0260,8,34,0,48,255,147,99,47,0,0,7,630,78.75,86.59552941281504,255,0,255,0.00022900000000000698,8.0,2,0,2,8,4,4,5,0,608,0.05396825396825397,0.0,0.0761904761904762,0.40476190476190477,0.23333333333333334,0.15714285714285714,0.0746031746031746,0.0
0.072333,0316,8,34,206,10,34,26,0,127,0,0,6,437,54.625,73.46707231328682,206,0,206,0.0002299999999999941,8.0,2,5,2,2,3,0,7,0,790,0.07780320366132723,0.47139588100686497,0.02288329519450801,0.07780320366132723,0.059496567505720827,0.0,0.2906178489702517,0.0
0.072573,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.0002400000000000041,8.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
0.072812,043f,8,80,96,255,75,144,9,0,0,0,7,659,82.375,86.847876032915,255,0,255,0.0002390000000000031,8.0,2,2,8,4,2,2,0,0,1087,0.12139605462822459,0.1456752655538695,0.38694992412746587,0.11380880121396054,0.21851289833080426,0.013657056145675266,0.0,0.0
0.073056,0440,8,160,0,0,255,144,9,0,0,0,5,568,71.0,100.79257342256352,255,0,255,0.00024399999999999422,8.0,2,0,0,8,2,2,0,0,1088,0.28169014084507044,0.0,0.0,0.448943661971831,0.2535211267605634,0.01584507042253521,0.0,0.0
0.073285,0545,8,15,0,140,61,0,61,0,0,0,4,277,34.625,50.25062188669907,140,0,140,0.00022900000000000698,8.0,4,0,3,5,0,5,0,0,1349,0.05415162454873646,0.0,0.5054151624548736,0.22021660649819494,0.0,0.22021660649819494,0.0,0.0
0.075473,0164,8,8,0,0,0,0,8,0,0,0,2,16,2.0,3.7032803990902057,8,0,8,0.0021879999999999955,9.0,1,0,0,0,0,1,0,0,356,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.075704,0165,8,232,127,0,0,0,7,159,0,0,5,525,65.625,93.22007371192721,232,0,232,0.0002309999999999951,8.0,4,7,0,0,0,3,6,0,357,0.4419047619047619,0.2419047619047619,0.0,0.0,0.0,0.013333333333333334,0.3028571428571429,0.0
0.075883,02b0,5,0,0,7,119,0,0,0,0,0,3,126,15.75,41.79114738793373,119,0,119,0.00017900000000001248,8.0,0,0,3,6,0,0,0,0,688,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0
0.076901,0350,8,32,84,121,123,0,0,115,0,0,6,475,59.375,57.16126935509492,123,0,123,0.0010179999999999911,4.0,1,3,5,6,0,0,5,0,848,0.06736842105263158,0.17684210526315788,0.25473684210526315,0.25894736842105265,0.0,0.0,0.24210526315789474,0.0
0.079709,04f2,8,0,160,56,0,0,0,246,0,0,4,462,57.75,94.54515172279176,246,0,246,0.002808000000000005,4.0,0,2,3,0,0,0,6,0,1266,0.0,0.3463203463203463,0.12121212121212122,0.0,0.0,0.0,0.5324675324675324,0.0
0.079944,0316,8,34,204,10,34,26,0,127,0,0,6,435,54.375,72.8794258641334,204,0,204,0.0002349999999999991,9.0,2,4,2,2,3,0,7,0,790,0.07816091954022988,0.4689655172413793,0.022988505747126436,0.07816091954022988,0.059770114942528735,0.0,0.29195402298850576,0.0
0.080186,0153,8,128,16,255,0,255,192,78,0,0,6,924,115.5,108.83539340280282,255,0,255,0.00024199999999999222,10.0,1,1,8,0,8,2,4,0,339,0.13852813852813853,0.017316017316017316,0.275974025974026,0.0,0.275974025974026,0.2077922077922078,0.08441558441558442,0.0
0.080421,0080,8,23,204,10,34,26,34,139,0,0,7,470,58.75,72.64542065992283,204,0,204,0.00023500000000001298,9.0,4,4,2,2,3,2,4,0,128,0.04893617021276596,0.4340425531914894,0.02127659574468085,0.07234042553191489,0.05531914893617021,0.07234042553191489,0.2957446808510638,0.0
0.080662,0081,8,132,96,0,0,0,0,219,0,0,4,447,55.875,84.19779009655097,219,0,219,0.00024099999999999122,9.0,2,2,0,0,0,0,6,0,129,0.2953020134228188,0.21476510067114093,0.0,0.0,0.0,0.0,0.4899328859060403,0.0
0.080899,018f,8,41,34,0,0,69,0,0,0,0,4,144,18.0,26.742155057939087,69,0,69,0.0002370000000000011,9.0,3,2,0,0,3,0,0,0,399,0.2847222222222222,0.2361111111111111,0.0,0.0,0.4791666666666667,0.0,0.0,0.0
0.081135,0220,8,3,3,4,9,0,59,16,0,0,6,94,11.75,19.81161275615895,59,0,59,0.0002360000000000001,10.0,2,2,1,2,0,5,1,0,544,0.031914893617021274,0.031914893617021274,0.0425531914893617,0.09574468085106383,0.0,0.6276595744680851,0.1702127659574468,0.0
0.081372,0260,8,34,0,48,255,147,99,62,0,0,7,645,80.625,85.96999061134231,255,0,255,0.0002370000000000011,9.0,2,0,2,8,4,4,5,0,608,0.05271317829457364,0.0,0.07441860465116279,0.3953488372093023,0.22790697674418606,0.15348837209302327,0.09612403100775194,0.0
0.081604,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.0002319999999999961,9.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
0.081845,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.0002410000000000051,9.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
0.082088,0370,8,32,0,128,255,0,0,236,0,0,5,651,81.375,110.29433025189593,255,0,255,0.00024299999999999322,9.0,1,0,1,8,0,0,5,0,880,0.04915514592933948,0.0,0.1966205837173579,0.391705069124424,0.0,0.0,0.36251920122887865,0.0
0.082334,0382,8,254,15,0,0,0,0,8,0,0,4,277,34.625,88.81270420706392,254,0,254,0.0002460000000000101,5.0,7,4,0,0,0,0,1,0,898,0.9169675090252708,0.05415162454873646,0.0,0.0,0.0,0.0,0.02888086642599278,0.0
0.082571,043f,8,80,96,255,75,144,9,0,0,0,7,659,82.375,86.847876032915,255,0,255,0.0002370000000000011,9.0,2,2,8,4,2,2,0,0,1087,0.12139605462822459,0.1456752655538695,0.38694992412746587,0.11380880121396054,0.21851289833080426,0.013657056145675266,0.0,0.0
0.082816,0440,8,240,0,0,255,144,9,0,0,0,5,648,81.0,113.98872124657146,255,0,255,0.0002449999999999952,9.0,4,0,0,8,2,2,0,0,1088,0.37037037037037035,0.0,0.0,0.39351851851851855,0.2222222222222222,0.013888888888888888,0.0,0.0
0.083051,0545,8,15,0,140,63,0,63,0,0,0,4,281,35.125,50.55813485483815,140,0,140,0.0002349999999999991,9.0,4,0,3,6,0,6,0,0,1349,0.05338078291814947,0.0,0.498220640569395,0.22419928825622776,0.0,0.22419928825622776,0.0,0.0
0.084459,05a2,4,0,165,1,0,0,0,0,0,0,3,166,20.75,58.286852229788,165,0,165,0.0014080000000000065,2.0,0,4,1,0,0,0,0,0,1442,0.0,0.9939759036144579,0.006024096385542169,0.0,0.0,0.0,0.0,0.0
0.085122,04b1,8,1,0,0,0,0,0,1,0,0,2,2,0.25,0.4629100498862757,1,0,1,0.0006629999999999969,6.0,1,0,0,0,0,0,1,0,1201,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.085365,0164,8,8,0,0,0,0,9,1,0,0,4,18,2.25,3.882193783343198,9,0,9,0.00024299999999999322,10.0,1,0,0,0,0,2,1,0,356,0.4444444444444444,0.0,0.0,0.0,0.0,0.5,0.05555555555555555,0.0
0.085613,0165,8,232,127,0,0,0,8,144,0,0,5,511,63.875,91.11442962404081,232,0,232,0.0002479999999999982,9.0,4,7,0,0,0,1,2,0,357,0.45401174168297453,0.24853228962818003,0.0,0.0,0.0,0.015655577299412915,0.28180039138943247,0.0
0.085793,02b0,5,0,0,7,136,0,0,0,0,0,3,143,17.875,47.79252033529933,136,0,136,0.0001799999999999996,9.0,0,0,3,2,0,0,0,0,688,0.0,0.0,0.04895104895104895,0.951048951048951,0.0,0.0,0.0,0.0
0.089853,043f,8,80,96,255,75,144,9,0,0,0,7,659,82.375,86.847876032915,255,0,255,0.004060000000000008,10.0,2,2,8,4,2,2,0,0,1087,0.12139605462822459,0.1456752655538695,0.38694992412746587,0.11380880121396054,0.21851289833080426,0.013657056145675266,0.0,0.0
0.090093,0153,8,128,16,255,0,255,208,94,0,0,6,956,119.5,109.90125437994652,255,0,255,0.0002400000000000041,10.0,1,1,8,0,8,3,5,0,339,0.13389121338912133,0.016736401673640166,0.26673640167364016,0.0,0.26673640167364016,0.2175732217573222,0.09832635983263599,0.0
0.090581,0080,8,23,204,10,34,26,34,124,0,0,7,455,56.875,70.43829619907463,204,0,204,0.00048799999999998844,10.0,4,4,2,2,3,2,5,0,128,0.05054945054945055,0.44835164835164837,0.02197802197802198,0.07472527472527472,0.05714285714285714,0.07472527472527472,0.2725274725274725,0.0
0.090823,0081,8,132,96,0,0,0,0,204,0,0,4,432,54.0,80.1142041980429,204,0,204,0.0002420000000000061,10.0,2,2,0,0,0,0,4,0,129,0.3055555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.4722222222222222,0.0
0.091061,018f,8,41,34,0,0,69,0,0,0,0,4,144,18.0,26.742155057939087,69,0,69,0.0002380000000000021,10.0,3,2,0,0,3,0,0,0,399,0.2847222222222222,0.2361111111111111,0.0,0.0,0.4791666666666667,0.0,0.0,0.0
0.091303,0220,8,3,4,4,9,0,60,16,0,0,6,96,12.0,20.092642576681786,60,0,60,0.00024199999999999222,10.0,2,1,1,2,0,4,1,0,544,0.03125,0.041666666666666664,0.041666666666666664,0.09375,0.0,0.625,0.16666666666666666,0.0
0.091536,0260,8,34,0,48,255,147,99,1,0,0,7,584,73.0,90.44651142289253,255,0,255,0.00023300000000001098,10.0,2,0,2,8,4,4,1,0,608,0.05821917808219178,0.0,0.0821917808219178,0.4366438356164384,0.2517123287671233,0.1695205479452055,0.0017123287671232876,0.0
0.091772,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.0002360000000000001,10.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
0.092007,0316,8,34,204,10,34,26,0,127,0,0,6,435,54.375,72.8794258641334,204,0,204,0.0002349999999999991,10.0,2,4,2,2,3,0,7,0,790,0.07816091954022988,0.4689655172413793,0.022988505747126436,0.07816091954022988,0.059770114942528735,0.0,0.29195402298850576,0.0
0.092245,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.00023799999999998822,10.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
0.092488,0370,8,32,0,128,255,0,0,160,0,0,5,575,71.875,97.61796892551523,255,0,255,0.0002430000000000071,10.0,1,0,1,8,0,0,2,0,880,0.05565217391304348,0.0,0.22260869565217392,0.4434782608695652,0.0,0.0,0.2782608695652174,0.0
0.092729,0440,8,0,0,0,255,148,9,0,0,0,4,412,51.5,96.94770313347884,255,0,255,0.0002410000000000051,10.0,0,0,0,8,3,2,0,0,1088,0.0,0.0,0.0,0.6189320388349514,0.3592233009708738,0.021844660194174758,0.0,0.0
0.092967,04f0,8,0,238,0,0,206,210,4,0,0,5,658,82.25,112.80545832791705,238,0,238,0.00023799999999998822,5.0,0,6,0,0,5,4,1,0,1264,0.0,0.3617021276595745,0.0,0.0,0.3130699088145897,0.3191489361702128,0.0060790273556231,0.0
0.093206,0545,8,15,0,140,63,0,63,0,0,0,4,281,35.125,50.55813485483815,140,0,140,0.0002390000000000031,10.0,4,0,3,6,0,6,0,0,1349,0.05338078291814947,0.0,0.498220640569395,0.22419928825622776,0.0,0.22419928825622776,0.0,0.0
0.093448,04f1,8,22,0,0,0,0,0,0,0,0,2,22,2.75,7.7781745930520225,22,0,22,0.0002420000000000061,1.0,3,0,0,0,0,0,0,0,1265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09371,0690,8,0,1,32,160,0,44,8,0,0,6,245,30.625,54.93096316546538,160,0,160,0.00026199999999999835,1.0,0,1,1,2,0,3,1,0,1680,0.0,0.004081632653061225,0.1306122448979592,0.6530612244897959,0.0,0.17959183673469387,0.0326530612244898,0.0
0.094792,0153,8,128,16,255,0,255,208,94,0,0,6,956,119.5,109.90125437994652,255,0,255,0.0010819999999999996,10.0,1,1,8,0,8,3,5,0,339,0.13389121338912133,0.016736401673640166,0.26673640167364016,0.0,0.26673640167364016,0.2175732217573222,0.09832635983263599,0.0
0.09529,0164,8,8,0,0,0,0,10,2,0,0,4,20,2.5,4.105745103771404,10,0,10,0.0004979999999999984,10.0,1,0,0,0,0,2,1,0,356,0.4,0.0,0.0,0.0,0.0,0.5,0.1,0.0
0.095527,0165,8,232,127,0,0,0,9,145,0,0,5,513,64.125,91.153618375011,232,0,232,0.0002370000000000011,10.0,4,7,0,0,0,2,3,0,357,0.4522417153996101,0.2475633528265107,0.0,0.0,0.0,0.017543859649122806,0.2826510721247563,0.0
0.095714,02b0,5,0,0,7,153,0,0,0,0,0,3,160,20.0,53.79591062525106,153,0,153,0.00018699999999999273,10.0,0,0,3,4,0,0,0,0,688,0.0,0.0,0.04375,0.95625,0.0,0.0,0.0,0.0
0.095861,05e4,3,2,0,0,0,0,0,0,0,0,2,2,0.25,0.7071067811865476,2,0,2,0.00014700000000000824,1.0,1,0,0,0,0,0,0,0,1508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.096912,0350,8,32,100,121,123,0,0,67,0,0,6,443,55.375,54.447714106549704,123,0,123,0.0010509999999999964,5.0,1,3,5,6,0,0,3,0,848,0.07223476297968397,0.22573363431151242,0.27313769751693,0.27765237020316025,0.0,0.0,0.15124153498871332,0.0
